dataset,dimension,reference,metric,environment_id,paired_n,reference_mean,sc_mean,reference_minus_sc,improvement_percent
main,2,Informed-RRT*,fixed_budget_time_s,evaluation-2d-04,50,2.409793195121456,1.2511846143438015,1.1586085807776545,48.079170574604404
main,2,Informed-RRT*,fixed_budget_time_s,evaluation-2d-05,50,2.7688999702618458,1.2934720869595184,1.4754278833023273,53.28570548407355
main,2,Informed-RRT*,fixed_budget_time_s,evaluation-2d-06,50,3.705068275316153,1.3309200018027332,2.37414827351342,64.07839470409851
main,2,Informed-RRT*,fixed_budget_time_s,evaluation-2d-07,50,2.0580887887242714,1.1617772551381496,0.8963115335861218,43.550673736564605
main,2,Informed-RRT*,fixed_budget_time_s,evaluation-2d-08,50,2.3035612886142918,1.2175741699768696,1.0859871186374221,47.14383437528151
main,2,Informed-RRT*,fixed_budget_time_s,evaluation-2d-09,50,3.1034550210123415,1.2280780073220376,1.8753770136903039,60.428683547621034
main,2,Informed-RRT*,first_solution_time_s,evaluation-2d-00,50,0.14086274016182865,0.019755706541473,0.12110703362035564,85.97520783794432
main,2,Informed-RRT*,first_solution_time_s,evaluation-2d-01,50,0.11019973309244957,0.038364819382550146,0.07183491370989942,65.18610498778173
main,2,Informed-RRT*,first_solution_time_s,evaluation-2d-02,50,0.1858003788185306,0.06041385925491336,0.12538651956361724,67.48453386420758
main,2,Informed-RRT*,first_solution_time_s,evaluation-2d-03,50,0.14021058462094513,0.018631683783605645,0.12157890083733948,86.71164246695368
main,2,Informed-RRT*,first_solution_time_s,evaluation-2d-04,50,0.09228612302336839,0.034036151483887764,0.058249971539480624,63.11888465043737
main,2,Informed-RRT*,first_solution_time_s,evaluation-2d-05,50,0.10321679295971986,0.035165328063303566,0.0680514648964163,65.93061356108326
main,2,Informed-RRT*,first_solution_time_s,evaluation-2d-06,50,0.10230734685552303,0.01671558194095264,0.08559176491457039,83.66140609182433
main,2,Informed-RRT*,first_solution_time_s,evaluation-2d-07,50,0.12999951206147667,0.03979716821806501,0.09020234384341166,69.38667877519036
main,2,Informed-RRT*,first_solution_time_s,evaluation-2d-08,50,0.11371913078241047,0.028393546096049205,0.08532558468636127,75.031864998707
main,2,Informed-RRT*,first_solution_time_s,evaluation-2d-09,50,0.15833607167820443,0.023875227660173515,0.1344608440180309,84.9211696317081
main,2,Informed-RRT*,first_attempt_capped,evaluation-2d-00,50,818.74,270.24,548.5,66.99318464958351
main,2,Informed-RRT*,first_attempt_capped,evaluation-2d-01,50,761.68,547.58,214.0999999999999,28.108917130553504
main,2,Informed-RRT*,first_attempt_capped,evaluation-2d-02,50,1133.04,833.98,299.05999999999995,26.394478570924235
main,2,Informed-RRT*,first_attempt_capped,evaluation-2d-03,50,854.5,262.02,592.48,69.33645406670567
main,2,Informed-RRT*,first_attempt_capped,evaluation-2d-04,50,663.9,480.5,183.39999999999998,27.624642265401413
main,2,Informed-RRT*,first_attempt_capped,evaluation-2d-05,50,702.74,475.94,226.8,32.273671628198194
main,2,Informed-RRT*,first_attempt_capped,evaluation-2d-06,50,653.98,222.24,431.74,66.0173093978409
main,2,Informed-RRT*,first_attempt_capped,evaluation-2d-07,50,868.06,586.78,281.28,32.40329009515471
main,2,Informed-RRT*,first_attempt_capped,evaluation-2d-08,50,772.76,394.82,377.94,48.90781096330038
main,2,Informed-RRT*,first_attempt_capped,evaluation-2d-09,50,904.7,361.08,543.6200000000001,60.088427102907055
main,2,Informed-RRT*,total_nodes,evaluation-2d-00,50,3644.46,3315.5,328.96000000000004,9.026302936511856
main,2,Informed-RRT*,total_nodes,evaluation-2d-01,50,3444.82,3160.68,284.1400000000003,8.24832647279104
main,2,Informed-RRT*,total_nodes,evaluation-2d-02,50,3489.8,3019.54,470.2600000000002,13.475270789156978
main,2,Informed-RRT*,total_nodes,evaluation-2d-03,50,3515.78,3301.08,214.70000000000027,6.106752982268523
main,2,Informed-RRT*,total_nodes,evaluation-2d-04,50,3433.5,3239.6,193.9000000000001,5.647298674821613
main,2,Informed-RRT*,total_nodes,evaluation-2d-05,50,3664.16,3316.72,347.44000000000005,9.482118684773592
main,2,Informed-RRT*,total_nodes,evaluation-2d-06,50,3772.9,3391.54,381.3600000000001,10.107874579236135
main,2,Informed-RRT*,total_nodes,evaluation-2d-07,50,3404.68,3074.16,330.52,9.707813950209712
main,2,Informed-RRT*,total_nodes,evaluation-2d-08,50,3629.82,3306.64,323.1800000000003,8.903471797499607
main,2,Informed-RRT*,total_nodes,evaluation-2d-09,50,3673.54,3298.26,375.27999999999975,10.215759185962307
main,2,Informed-RRT*,collision_checks,evaluation-2d-00,50,39947.94,15879.58,24068.36,60.24931448279936
main,2,Informed-RRT*,collision_checks,evaluation-2d-01,50,32887.76,14820.04,18067.72,54.93752082841762
main,2,Informed-RRT*,collision_checks,evaluation-2d-02,50,28154.52,14371.26,13783.26,48.9557626981387
main,2,Informed-RRT*,collision_checks,evaluation-2d-03,50,42925.36,15846.42,27078.940000000002,63.0837807766784
main,2,Informed-RRT*,collision_checks,evaluation-2d-04,50,34541.32,15178.86,19362.46,56.0559353261543
main,2,Informed-RRT*,collision_checks,evaluation-2d-05,50,35331.32,15624.6,19706.72,55.776914080764605
main,2,Informed-RRT*,collision_checks,evaluation-2d-06,50,46141.12,16222.5,29918.620000000003,64.84155564494317
main,2,Informed-RRT*,collision_checks,evaluation-2d-07,50,30453.64,14382.32,16071.32,52.7730675216493
main,2,Informed-RRT*,collision_checks,evaluation-2d-08,50,31661.66,15464.46,16197.2,51.15714084479462
main,2,Informed-RRT*,collision_checks,evaluation-2d-09,50,42332.6,15904.14,26428.46,62.43051454434644
main,2,Informed-RRT*,efficiency_all_runs,evaluation-2d-00,50,0.9887266232546251,0.9619006346990282,0.026825988555596925,2.713185619225353
main,2,Informed-RRT*,efficiency_all_runs,evaluation-2d-01,50,0.9665351913835323,0.9096972464643257,0.05683794491920657,5.8805872177139
main,2,Informed-RRT*,efficiency_all_runs,evaluation-2d-02,50,0.9637114978030845,0.9225423241728373,0.04116917363024719,4.271939654564472
main,2,Informed-RRT*,efficiency_all_runs,evaluation-2d-03,50,0.9866532459667617,0.9637309919373959,0.022922254029365874,2.323233022651818
main,2,Informed-RRT*,efficiency_all_runs,evaluation-2d-04,50,0.9795409049373689,0.9304258307060184,0.04911507423135053,5.014091191474123
main,2,Informed-RRT*,efficiency_all_runs,evaluation-2d-05,50,0.9837860765327611,0.956301668217499,0.02748440831526211,2.7937382903534975
main,2,Informed-RRT*,efficiency_all_runs,evaluation-2d-06,50,0.995746857627303,0.9776261679127076,0.01812068971459535,1.8198088777075232
main,2,Informed-RRT*,efficiency_all_runs,evaluation-2d-07,50,0.9576704675883237,0.918081058262098,0.03958940932622579,4.13392817948357
main,2,Informed-RRT*,efficiency_all_runs,evaluation-2d-08,50,0.9661212536904901,0.9378160650335623,0.02830518865692777,2.9297760036646205
main,2,Informed-RRT*,efficiency_all_runs,evaluation-2d-09,50,0.9936267532868402,0.9715503709958092,0.022076382291031038,2.2217982978018735
main,2,Dynamic-RRT,fixed_budget_cost_mm,evaluation-2d-00,50,2354.3276824186173,1985.0991047316693,369.22857768694803,15.68297312409957
main,2,Dynamic-RRT,fixed_budget_cost_mm,evaluation-2d-01,50,2549.8469800417347,2101.7853985712463,448.06158147048836,17.5720968739526
main,2,Dynamic-RRT,fixed_budget_cost_mm,evaluation-2d-02,49,2640.3098247933267,2073.2598752339472,567.0499495593795,21.476644302672547
main,2,Dynamic-RRT,fixed_budget_cost_mm,evaluation-2d-03,50,2420.5018496329185,1981.5677649709642,438.93408466195433,18.134011536843936
main,2,Dynamic-RRT,fixed_budget_cost_mm,evaluation-2d-04,50,2507.573238701173,2053.823782952828,453.7494557483451,18.095162635543595
main,2,Dynamic-RRT,fixed_budget_cost_mm,evaluation-2d-05,50,2461.653873449561,1997.7227501484701,463.931123301091,18.846318253954028
main,2,Dynamic-RRT,fixed_budget_cost_mm,evaluation-2d-06,50,2327.4081313726488,1953.0561110727247,374.3520202999241,16.084502552594433
main,2,Dynamic-RRT,fixed_budget_cost_mm,evaluation-2d-07,50,2572.4035679503418,2081.877307142831,490.5262608075109,19.06879102948671
main,2,Dynamic-RRT,fixed_budget_cost_mm,evaluation-2d-08,50,2495.7781888231098,2036.3574671961512,459.42072162695854,18.407914761191158
main,2,Dynamic-RRT,fixed_budget_cost_mm,evaluation-2d-09,50,2377.1462601294907,1965.4978630611065,411.64839706838416,17.316914990580358
main,2,Dynamic-RRT,fixed_budget_time_s,evaluation-2d-00,50,1.5854849453805946,1.2977613571402618,0.28772358824033284,18.14735542451114
main,2,Dynamic-RRT,fixed_budget_time_s,evaluation-2d-01,50,1.5628782302420587,1.2184826687164605,0.34439556152559825,22.035981745824063
main,2,Dynamic-RRT,fixed_budget_time_s,evaluation-2d-02,50,1.5046698860218748,1.162834598334739,0.3418352876871358,22.71829129184594
main,2,Dynamic-RRT,fixed_budget_time_s,evaluation-2d-03,50,1.5379221690341365,1.2480614043434617,0.2898607646906748,18.847557472477067
main,2,Dynamic-RRT,fixed_budget_time_s,evaluation-2d-04,50,1.55594363438664,1.2511846143438015,0.3047590200428385,19.586764797104998
main,2,Dynamic-RRT,fixed_budget_time_s,evaluation-2d-05,50,1.5936273856414482,1.2934720869595184,0.3001552986819298,18.83472268275026
main,2,Dynamic-RRT,fixed_budget_time_s,evaluation-2d-06,50,1.5619448383618146,1.3309200018027332,0.23102483655908146,14.790844777936135
main,2,Dynamic-RRT,fixed_budget_time_s,evaluation-2d-07,50,1.5243088497035204,1.1617772551381496,0.3625315945653709,23.78334250541704
main,2,Dynamic-RRT,fixed_budget_time_s,evaluation-2d-08,50,1.5144632862776053,1.2175741699768696,0.29688911630073567,19.603586233540103
main,2,Dynamic-RRT,fixed_budget_time_s,evaluation-2d-09,50,1.4791930060600862,1.2280780073220376,0.25111499873804854,16.97648634824927
main,2,Dynamic-RRT,first_solution_time_s,evaluation-2d-00,50,0.15141413453966376,0.019755706541473,0.13165842799819077,86.95253478049774
main,2,Dynamic-RRT,first_solution_time_s,evaluation-2d-01,50,0.13786607485730198,0.038364819382550146,0.09950125547475183,72.17240033687796
main,2,Dynamic-RRT,first_solution_time_s,evaluation-2d-02,49,0.24673285396004627,0.06105915215864242,0.18567370180140386,75.25292996913586
main,2,Dynamic-RRT,first_solution_time_s,evaluation-2d-03,50,0.15654034949257034,0.018631683783605645,0.1379086657089647,88.09783941073293
main,2,Dynamic-RRT,first_solution_time_s,evaluation-2d-04,50,0.11282853354001414,0.034036151483887764,0.07879238205612638,69.83373760519807
main,2,Dynamic-RRT,first_solution_time_s,evaluation-2d-05,50,0.13835947422194292,0.035165328063303566,0.10319414615863935,74.58408377087736
main,2,Dynamic-RRT,first_solution_time_s,evaluation-2d-06,50,0.1168091008358169,0.01671558194095264,0.10009351889486426,85.68982911318912
main,2,Dynamic-RRT,first_solution_time_s,evaluation-2d-07,50,0.15345245466218327,0.03979716821806501,0.11365528644411826,74.06547304461427
main,2,Dynamic-RRT,first_solution_time_s,evaluation-2d-08,50,0.13902114793658252,0.028393546096049205,0.11062760184053332,79.57609578292252
main,2,Dynamic-RRT,first_solution_time_s,evaluation-2d-09,50,0.16551851435913703,0.023875227660173515,0.1416432866989635,85.57549422636203
main,2,Dynamic-RRT,first_attempt_capped,evaluation-2d-00,50,659.02,270.24,388.78,58.993657248641924
main,2,Dynamic-RRT,first_attempt_capped,evaluation-2d-01,50,642.76,547.58,95.17999999999995,14.808015433443268
main,2,Dynamic-RRT,first_attempt_capped,evaluation-2d-02,50,1206.06,833.98,372.0799999999999,30.850869774306414
main,2,Dynamic-RRT,first_attempt_capped,evaluation-2d-03,50,703.28,262.02,441.26,62.743146399726996
main,2,Dynamic-RRT,first_attempt_capped,evaluation-2d-04,50,559.1,480.5,78.60000000000002,14.058307994991955
main,2,Dynamic-RRT,first_attempt_capped,evaluation-2d-05,50,634.46,475.94,158.52000000000004,24.985026636825022
main,2,Dynamic-RRT,first_attempt_capped,evaluation-2d-06,50,518.08,222.24,295.84000000000003,57.103150092649784
main,2,Dynamic-RRT,first_attempt_capped,evaluation-2d-07,50,721.52,586.78,134.74,18.67446501829471
main,2,Dynamic-RRT,first_attempt_capped,evaluation-2d-08,50,662.64,394.82,267.82,40.41711940118315
main,2,Dynamic-RRT,first_attempt_capped,evaluation-2d-09,50,735.66,361.08,374.58,50.91754343038904
main,2,Dynamic-RRT,total_nodes,evaluation-2d-00,50,3287.54,3315.5,-27.960000000000036,-0.8504839484842781
main,2,Dynamic-RRT,total_nodes,evaluation-2d-01,50,3317.94,3160.68,157.26000000000022,4.7396878786234895
main,2,Dynamic-RRT,total_nodes,evaluation-2d-02,50,3149.22,3019.54,129.67999999999984,4.117845053695831
main,2,Dynamic-RRT,total_nodes,evaluation-2d-03,50,3289.84,3301.08,-11.239999999999782,-0.34165795297035056
main,2,Dynamic-RRT,total_nodes,evaluation-2d-04,50,3336.68,3239.6,97.07999999999993,2.9094788832012637
main,2,Dynamic-RRT,total_nodes,evaluation-2d-05,50,3337.8,3316.72,21.080000000000382,0.6315537180178675
main,2,Dynamic-RRT,total_nodes,evaluation-2d-06,50,3320.16,3391.54,-71.38000000000011,-2.149896390535399
main,2,Dynamic-RRT,total_nodes,evaluation-2d-07,50,3292.88,3074.16,218.72000000000025,6.642209858846974
main,2,Dynamic-RRT,total_nodes,evaluation-2d-08,50,3337.1,3306.64,30.460000000000036,0.9127685715141901
main,2,Dynamic-RRT,total_nodes,evaluation-2d-09,50,3270.62,3298.26,-27.640000000000327,-0.8450997058661761
main,2,Dynamic-RRT,collision_checks,evaluation-2d-00,50,4362.6,15879.58,-11516.98,-263.9934901205703
main,2,Dynamic-RRT,collision_checks,evaluation-2d-01,50,4366.98,14820.04,-10453.060000000001,-239.36587756298408
main,2,Dynamic-RRT,collision_checks,evaluation-2d-02,50,4440.74,14371.26,-9930.52,-223.62308984538615
main,2,Dynamic-RRT,collision_checks,evaluation-2d-03,50,4366.54,15846.42,-11479.880000000001,-262.90564153769344
main,2,Dynamic-RRT,collision_checks,evaluation-2d-04,50,4347.64,15178.86,-10831.220000000001,-249.12872270933195
main,2,Dynamic-RRT,collision_checks,evaluation-2d-05,50,4366.76,15624.6,-11257.84,-257.80761937912774
main,2,Dynamic-RRT,collision_checks,evaluation-2d-06,50,4342.18,16222.5,-11880.32,-273.60266041481464
main,2,Dynamic-RRT,collision_checks,evaluation-2d-07,50,4379.7,14382.32,-10002.619999999999,-228.38596250884763
main,2,Dynamic-RRT,collision_checks,evaluation-2d-08,50,4364.12,15464.46,-11100.34,-254.3546006984226
main,2,Dynamic-RRT,collision_checks,evaluation-2d-09,50,4380.58,15904.14,-11523.56,-263.06014272082695
main,2,Dynamic-RRT,efficiency_all_runs,evaluation-2d-00,50,0.8128189327749014,0.9619006346990282,-0.14908170192412684,-18.341317593965652
main,2,Dynamic-RRT,efficiency_all_runs,evaluation-2d-01,50,0.752227432663483,0.9096972464643257,-0.15746981380084268,-20.933803656066406
main,2,Dynamic-RRT,efficiency_all_runs,evaluation-2d-02,50,0.712708229971193,0.9225423241728373,-0.20983409420164434,-29.441794745393306
main,2,Dynamic-RRT,efficiency_all_runs,evaluation-2d-03,50,0.7916192371395938,0.9637309919373959,-0.17211175479780205,-21.741734753655557
main,2,Dynamic-RRT,efficiency_all_runs,evaluation-2d-04,50,0.7646656087545664,0.9304258307060184,-0.165760221951452,-21.677478371419188
main,2,Dynamic-RRT,efficiency_all_runs,evaluation-2d-05,50,0.7782762637277088,0.956301668217499,-0.1780254044897902,-22.87432018511038
main,2,Dynamic-RRT,efficiency_all_runs,evaluation-2d-06,50,0.8233457137301733,0.9776261679127076,-0.15428045418253433,-18.73823493700668
main,2,Dynamic-RRT,efficiency_all_runs,evaluation-2d-07,50,0.7447873780434507,0.918081058262098,-0.17329368021864722,-23.267537196171077
main,2,Dynamic-RRT,efficiency_all_runs,evaluation-2d-08,50,0.768408724893237,0.9378160650335623,-0.16940734014032532,-22.046514394258452
main,2,Dynamic-RRT,efficiency_all_runs,evaluation-2d-09,50,0.8066804364656306,0.9715503709958092,-0.16486993453017862,-20.438072758096826
main,3,RRT,fixed_budget_cost_mm,evaluation-3d-00,50,3044.4585357033,2557.488363359238,486.9701723440621,15.995296589958885
main,3,RRT,fixed_budget_cost_mm,evaluation-3d-01,50,3104.8123706824204,2607.2859502294573,497.52642045296307,16.02436350585686
main,3,RRT,fixed_budget_cost_mm,evaluation-3d-02,50,3031.365228315396,2563.2128285111476,468.1523998042485,15.443615814792869
main,3,RRT,fixed_budget_cost_mm,evaluation-3d-03,49,3044.15386465795,2573.445869625608,470.7079950323423,15.462687366009089
main,3,RRT,fixed_budget_cost_mm,evaluation-3d-04,50,3088.061503971687,2589.841983266504,498.2195207051832,16.133730499357018
main,3,RRT,fixed_budget_cost_mm,evaluation-3d-05,50,3028.729730862748,2563.260580853173,465.46915000957506,15.368461083418756
main,3,RRT,fixed_budget_cost_mm,evaluation-3d-06,50,3036.1390870976,2558.911608388653,477.2274787089473,15.718235068247592
main,3,RRT,fixed_budget_cost_mm,evaluation-3d-07,50,3184.0512244167126,2601.53969080186,582.5115336148524,18.294665900720954
main,3,RRT,fixed_budget_cost_mm,evaluation-3d-08,50,3073.555987106921,2554.2877345579313,519.2682525489895,16.894706155581265
main,3,RRT,fixed_budget_cost_mm,evaluation-3d-09,50,3026.8225836806146,2540.0336679696916,486.788915710923,16.08250573837691
main,3,RRT,fixed_budget_time_s,evaluation-3d-00,50,0.3748199034994468,0.8747001759789419,-0.49988027247949507,-133.36545573285778
main,3,RRT,fixed_budget_time_s,evaluation-3d-01,50,0.3924769478396047,0.9154135141393636,-0.5229365662997589,-133.2400715961208
main,3,RRT,fixed_budget_time_s,evaluation-3d-02,50,0.3874782774760388,0.9079170311242342,-0.5204387536481954,-134.31430454327304
main,3,RRT,fixed_budget_time_s,evaluation-3d-03,50,0.3795072716567665,0.8847880423185416,-0.505280770661775,-133.14126194629557
main,3,RRT,fixed_budget_time_s,evaluation-3d-04,50,0.3803957768238615,0.8779469768155832,-0.4975511999917217,-130.79829753791086
main,3,RRT,fixed_budget_time_s,evaluation-3d-05,50,0.3873363692977,0.9321761250239797,-0.5448397557262797,-140.66320617249485
main,3,RRT,fixed_budget_time_s,evaluation-3d-06,50,0.38115983222262,0.8931581716379151,-0.5119983394152952,-134.32641535959584
main,3,RRT,fixed_budget_time_s,evaluation-3d-07,50,0.37806001447257587,0.8509030352625996,-0.4728430207900237,-125.07088893007577
main,3,RRT,fixed_budget_time_s,evaluation-3d-08,50,0.395154099483043,0.9236370807210915,-0.5284829812380485,-133.74098406910923
main,3,RRT,fixed_budget_time_s,evaluation-3d-09,50,0.3806925333908293,0.9073942414566409,-0.5267017080658116,-138.35356931602473
main,3,RRT,first_solution_time_s,evaluation-3d-00,50,0.038386768781347155,0.0161227093392517,0.022264059442095457,57.999305877795
main,3,RRT,first_solution_time_s,evaluation-3d-01,50,0.04260953994118604,0.02624052259605373,0.01636901734513231,38.416320306969915
main,3,RRT,first_solution_time_s,evaluation-3d-02,50,0.03735887903720136,0.020644328180933324,0.016714550856268034,44.740504230932515
main,3,RRT,first_solution_time_s,evaluation-3d-03,49,0.04188717424403871,0.016723657654104135,0.025163516589934577,60.07451455982566
main,3,RRT,first_solution_time_s,evaluation-3d-04,50,0.040185782401822474,0.02227594564086753,0.017909836760954943,44.56759503117876
main,3,RRT,first_solution_time_s,evaluation-3d-05,50,0.03780053830123502,0.017540212499443392,0.020260325801791625,53.5979822306649
