# 性能对比数据汇总 (论文格式)
# 维度: 2D | 总记录数: 3000 | 生成时间: 14-Mar-2026 21:40:05

# 主要性能指标 (均值±标准差)
算法,成功率(%),收敛时间(s),路径代价,计算时间(s),树节点数,平滑度
RRT_Basic,100.0,0.034±0.028,2320.66±122.18,0.034±0.028,269±171,0.470±0.037
RRT_Connect_Basic,100.0,0.009±0.004,2144.11±97.62,0.009±0.004,69±10,0.503±0.065
RRT_Star_Basic,100.0,0.115±0.102,1971.72±18.90,9.995±2.520,3850±104,0.288±0.083
Informed_RRT_Star_Basic,100.0,0.081±0.037,2315.86±104.12,0.306±0.081,3804±110,0.414±0.024
SC_RRT_Basic,100.0,0.020±0.013,2003.42±60.97,0.020±0.013,206±32,0.156±0.128
Dynamic_RRT_Basic,100.0,0.038±0.031,2281.84±125.50,0.038±0.031,293±157,0.462±0.035

# 详细运行数据
算法,运行序号,成功,收敛时间(s),路径代价,计算时间(s),树节点数,平滑度
RRT_Basic,2227,1,0.054,2306.00,0.054,500,0.398
RRT_Connect_Basic,2228,1,0.008,2354.37,0.008,80,0.486
RRT_Star_Basic,2229,1,0.036,1985.50,9.533,3903,0.329
Informed_RRT_Star_Basic,2230,1,0.102,2412.09,0.248,3640,0.401
SC_RRT_Basic,2231,1,0.011,1954.03,0.011,211,0.031
Dynamic_RRT_Basic,2232,1,0.031,2320.98,0.031,296,0.543
RRT_Basic,2233,1,0.019,2239.65,0.019,142,0.455
RRT_Connect_Basic,2234,1,0.007,2083.51,0.007,63,0.541
RRT_Star_Basic,2235,1,0.051,1966.86,8.763,3897,0.312
Informed_RRT_Star_Basic,2236,1,0.038,2141.87,0.241,3884,0.386
SC_RRT_Basic,2237,1,0.012,1987.85,0.012,218,0.035
Dynamic_RRT_Basic,2238,1,0.018,2252.84,0.018,196,0.406
RRT_Basic,2239,1,0.021,2220.74,0.021,200,0.470
RRT_Connect_Basic,2240,1,0.007,2202.34,0.007,70,0.587
RRT_Star_Basic,2241,1,0.073,1958.90,8.838,3921,0.346
Informed_RRT_Star_Basic,2242,1,0.053,2334.12,0.255,3815,0.399
SC_RRT_Basic,2243,1,0.011,1962.59,0.011,211,0.171
Dynamic_RRT_Basic,2244,1,0.017,2291.03,0.017,170,0.444
RRT_Basic,2245,1,0.025,2253.06,0.025,231,0.434
RRT_Connect_Basic,2246,1,0.006,2102.58,0.006,62,0.485
RRT_Star_Basic,2247,1,0.089,1986.29,7.046,3640,0.360
Informed_RRT_Star_Basic,2248,1,0.054,2356.76,0.256,3885,0.414
SC_RRT_Basic,2249,1,0.011,2002.75,0.011,210,0.366
Dynamic_RRT_Basic,2250,1,0.016,2405.58,0.016,174,0.460
RRT_Basic,2251,1,0.076,2427.04,0.076,632,0.446
RRT_Connect_Basic,2252,1,0.008,2165.60,0.008,67,0.547
RRT_Star_Basic,2253,1,0.140,1998.13,9.637,3748,0.225
Informed_RRT_Star_Basic,2254,1,0.050,2263.86,0.254,3809,0.393
SC_RRT_Basic,2255,1,0.031,2025.87,0.031,380,0.046
Dynamic_RRT_Basic,2256,1,0.034,2214.66,0.035,342,0.453
RRT_Basic,2257,1,0.018,2207.61,0.018,171,0.510
RRT_Connect_Basic,2258,1,0.006,2096.89,0.006,58,0.503
RRT_Star_Basic,2259,1,0.060,1979.33,9.650,3884,0.136
Informed_RRT_Star_Basic,2260,1,0.046,2406.60,0.264,3970,0.445
SC_RRT_Basic,2261,1,0.011,1990.22,0.011,226,0.037
Dynamic_RRT_Basic,2262,1,0.013,2100.11,0.013,164,0.458
RRT_Basic,2263,1,0.025,2219.16,0.025,233,0.437
RRT_Connect_Basic,2264,1,0.006,2021.06,0.006,57,0.422
RRT_Star_Basic,2265,1,0.126,1964.92,7.741,3820,0.128
Informed_RRT_Star_Basic,2266,1,0.070,2254.54,0.257,3771,0.423
SC_RRT_Basic,2267,1,0.010,2000.37,0.010,188,0.214
Dynamic_RRT_Basic,2268,1,0.048,2119.36,0.048,437,0.467
RRT_Basic,2269,1,0.055,2624.50,0.055,556,0.494
RRT_Connect_Basic,2270,1,0.007,2123.29,0.007,68,0.548
RRT_Star_Basic,2271,1,0.103,1981.38,8.291,3864,0.325
Informed_RRT_Star_Basic,2272,1,0.047,2327.15,0.246,3729,0.433
SC_RRT_Basic,2273,1,0.011,2084.73,0.011,221,0.384
Dynamic_RRT_Basic,2274,1,0.025,2252.84,0.025,229,0.445
RRT_Basic,2275,1,0.029,2191.00,0.029,302,0.401
RRT_Connect_Basic,2276,1,0.012,2363.76,0.012,87,0.436
RRT_Star_Basic,2277,1,0.052,1956.68,7.698,3930,0.213
Informed_RRT_Star_Basic,2278,1,0.039,2218.34,0.254,3896,0.454
SC_RRT_Basic,2279,1,0.010,1945.96,0.010,195,0.031
Dynamic_RRT_Basic,2280,1,0.046,2248.35,0.046,415,0.476
RRT_Basic,2281,1,0.069,2474.08,0.069,621,0.486
RRT_Connect_Basic,2282,1,0.007,2042.15,0.007,69,0.545
RRT_Star_Basic,2283,1,0.077,1940.83,7.555,3872,0.325
Informed_RRT_Star_Basic,2284,1,0.054,2339.85,0.277,3673,0.389
SC_RRT_Basic,2285,1,0.012,2040.87,0.012,209,0.233
Dynamic_RRT_Basic,2286,1,0.023,2214.66,0.023,241,0.517
RRT_Basic,2287,1,0.016,2187.32,0.016,153,0.449
RRT_Connect_Basic,2288,1,0.006,1982.35,0.006,65,0.359
RRT_Star_Basic,2289,1,0.056,1933.65,7.731,3947,0.315
Informed_RRT_Star_Basic,2290,1,0.062,2244.55,0.254,3864,0.384
SC_RRT_Basic,2291,1,0.015,1998.83,0.015,231,0.042
Dynamic_RRT_Basic,2292,1,0.017,2214.66,0.017,179,0.420
RRT_Basic,2293,1,0.030,2400.47,0.030,278,0.501
RRT_Connect_Basic,2294,1,0.007,2103.94,0.007,69,0.536
RRT_Star_Basic,2295,1,0.113,1956.51,8.150,3809,0.328
Informed_RRT_Star_Basic,2296,1,0.076,2344.22,0.247,3696,0.426
SC_RRT_Basic,2297,1,0.011,1968.35,0.011,213,0.019
Dynamic_RRT_Basic,2298,1,0.014,2214.66,0.014,160,0.501
RRT_Basic,2299,1,0.016,2180.28,0.016,153,0.444
RRT_Connect_Basic,2300,1,0.006,2164.21,0.006,63,0.488
RRT_Star_Basic,2301,1,0.057,1959.58,7.970,3826,0.342
Informed_RRT_Star_Basic,2302,1,0.080,2344.18,0.248,3808,0.399
SC_RRT_Basic,2303,1,0.010,2074.10,0.010,196,0.065
Dynamic_RRT_Basic,2304,1,0.054,2291.03,0.054,479,0.409
RRT_Basic,2305,1,0.085,2383.38,0.085,781,0.486
RRT_Connect_Basic,2306,1,0.007,2198.85,0.007,66,0.593
RRT_Star_Basic,2307,1,0.329,1978.97,7.262,3779,0.314
Informed_RRT_Star_Basic,2308,1,0.051,2308.92,0.247,3807,0.428
SC_RRT_Basic,2309,1,0.010,2070.84,0.010,187,0.041
Dynamic_RRT_Basic,2310,1,0.024,2252.84,0.025,258,0.487
RRT_Basic,2311,1,0.020,2316.34,0.020,172,0.459
RRT_Connect_Basic,2312,1,0.006,2090.34,0.006,60,0.493
RRT_Star_Basic,2313,1,0.037,1975.90,8.631,3892,0.318
Informed_RRT_Star_Basic,2314,1,0.069,2355.87,0.253,3890,0.452
SC_RRT_Basic,2315,1,0.010,1967.23,0.010,207,0.024
Dynamic_RRT_Basic,2316,1,0.049,2481.94,0.049,445,0.468
RRT_Basic,2317,1,0.043,2356.30,0.043,409,0.471
RRT_Connect_Basic,2318,1,0.007,2071.58,0.007,71,0.530
RRT_Star_Basic,2319,1,0.083,1960.10,10.077,3922,0.323
Informed_RRT_Star_Basic,2320,1,0.046,2254.54,0.250,3771,0.431
SC_RRT_Basic,2321,1,0.013,2097.06,0.013,252,0.037
Dynamic_RRT_Basic,2322,1,0.019,2138.29,0.019,208,0.392
RRT_Basic,2323,1,0.031,2434.62,0.031,283,0.489
RRT_Connect_Basic,2324,1,0.008,2163.33,0.008,68,0.540
RRT_Star_Basic,2325,1,0.055,2020.11,7.661,3804,0.257
Informed_RRT_Star_Basic,2326,1,0.036,2154.06,0.252,3890,0.382
SC_RRT_Basic,2327,1,0.010,1948.28,0.010,179,0.028
Dynamic_RRT_Basic,2328,1,0.017,2289.79,0.018,178,0.455
RRT_Basic,2329,1,0.033,2481.09,0.033,262,0.466
RRT_Connect_Basic,2330,1,0.011,2236.27,0.011,88,0.515
RRT_Star_Basic,2331,1,0.052,1970.83,7.274,3877,0.194
Informed_RRT_Star_Basic,2332,1,0.089,2433.64,0.238,3583,0.416
SC_RRT_Basic,2333,1,0.012,1975.39,0.012,188,0.018
Dynamic_RRT_Basic,2334,1,0.026,2176.47,0.026,224,0.427
RRT_Basic,2335,1,0.022,2312.83,0.022,214,0.454
RRT_Connect_Basic,2336,1,0.007,2216.30,0.007,69,0.559
RRT_Star_Basic,2337,1,0.029,1961.56,8.930,3801,0.357
Informed_RRT_Star_Basic,2338,1,0.058,2237.55,0.268,3896,0.407
SC_RRT_Basic,2339,1,0.010,1999.92,0.010,209,0.081
Dynamic_RRT_Basic,2340,1,0.025,2362.94,0.025,263,0.465
RRT_Basic,2341,1,0.013,2242.82,0.013,113,0.462
RRT_Connect_Basic,2342,1,0.006,2047.80,0.006,61,0.452
RRT_Star_Basic,2343,1,0.031,1952.71,7.851,3926,0.338
Informed_RRT_Star_Basic,2344,1,0.047,2278.46,0.255,3884,0.374
SC_RRT_Basic,2345,1,0.011,1926.99,0.011,234,0.017
Dynamic_RRT_Basic,2346,1,0.017,2394.42,0.018,189,0.424
RRT_Basic,2347,1,0.016,2275.01,0.016,149,0.483
RRT_Connect_Basic,2348,1,0.006,2044.01,0.006,58,0.395
RRT_Star_Basic,2349,1,0.067,1962.96,8.386,3918,0.342
Informed_RRT_Star_Basic,2350,1,0.075,2214.43,0.248,3915,0.412
SC_RRT_Basic,2351,1,0.012,1980.29,0.012,178,0.209
Dynamic_RRT_Basic,2352,1,0.019,2204.93,0.020,190,0.473
RRT_Basic,2353,1,0.017,2390.37,0.017,157,0.411
RRT_Connect_Basic,2354,1,0.010,2260.94,0.010,81,0.488
RRT_Star_Basic,2355,1,0.049,1950.92,8.729,3995,0.194
Informed_RRT_Star_Basic,2356,1,0.054,2261.90,0.258,3907,0.401
SC_RRT_Basic,2357,1,0.011,2137.24,0.011,197,0.349
Dynamic_RRT_Basic,2358,1,0.020,2176.47,0.020,216,0.507
RRT_Basic,2359,1,0.018,2255.13,0.018,168,0.448
RRT_Connect_Basic,2360,1,0.009,2111.89,0.009,68,0.485
RRT_Star_Basic,2361,1,0.038,1966.01,8.972,3986,0.328
Informed_RRT_Star_Basic,2362,1,0.061,2407.01,0.244,3795,0.413
SC_RRT_Basic,2363,1,0.009,1958.75,0.009,187,0.209
Dynamic_RRT_Basic,2364,1,0.018,2291.03,0.018,193,0.397
RRT_Basic,2365,1,0.026,2344.76,0.026,255,0.460
RRT_Connect_Basic,2366,1,0.006,2013.16,0.006,63,0.416
RRT_Star_Basic,2367,1,0.041,1961.27,9.317,3969,0.316
Informed_RRT_Star_Basic,2368,1,0.057,2181.58,0.266,3995,0.401
SC_RRT_Basic,2369,1,0.010,1941.39,0.010,198,0.011
Dynamic_RRT_Basic,2370,1,0.013,2100.11,0.013,142,0.398
RRT_Basic,2371,1,0.025,2331.57,0.025,202,0.457
RRT_Connect_Basic,2372,1,0.007,2182.77,0.007,71,0.449
RRT_Star_Basic,2373,1,0.059,1985.61,8.596,3787,0.377
Informed_RRT_Star_Basic,2374,1,0.056,2172.61,0.249,3868,0.407
SC_RRT_Basic,2375,1,0.016,2190.72,0.016,314,0.466
Dynamic_RRT_Basic,2376,1,0.127,2655.58,0.128,920,0.418
RRT_Basic,2377,1,0.106,2388.21,0.106,985,0.426
RRT_Connect_Basic,2378,1,0.008,2200.14,0.008,72,0.593
RRT_Star_Basic,2379,1,0.107,1955.51,7.823,3947,0.335
Informed_RRT_Star_Basic,2380,1,0.058,2242.90,0.251,3861,0.447
SC_RRT_Basic,2381,1,0.011,1990.68,0.011,199,0.209
Dynamic_RRT_Basic,2382,1,0.028,2418.98,0.029,296,0.494
RRT_Basic,2383,1,0.052,2385.06,0.052,521,0.527
RRT_Connect_Basic,2384,1,0.007,2068.71,0.007,63,0.446
RRT_Star_Basic,2385,1,0.349,1958.27,6.042,3616,0.322
Informed_RRT_Star_Basic,2386,1,0.100,2337.62,0.244,3745,0.371
SC_RRT_Basic,2387,1,0.015,1999.29,0.015,262,0.272
Dynamic_RRT_Basic,2388,1,0.036,2218.80,0.036,350,0.410
RRT_Basic,2389,1,0.019,2300.61,0.019,187,0.478
RRT_Connect_Basic,2390,1,0.009,2256.97,0.009,77,0.460
RRT_Star_Basic,2391,1,0.052,1982.25,7.812,3856,0.312
Informed_RRT_Star_Basic,2392,1,0.165,2494.03,0.244,3634,0.377
SC_RRT_Basic,2393,1,0.009,1988.71,0.009,176,0.252
Dynamic_RRT_Basic,2394,1,0.078,2214.66,0.078,609,0.444
RRT_Basic,2395,1,0.034,2305.95,0.034,329,0.511
RRT_Connect_Basic,2396,1,0.009,2132.42,0.009,71,0.497
RRT_Star_Basic,2397,1,0.118,2011.67,7.927,3777,0.348
Informed_RRT_Star_Basic,2398,1,0.070,2199.92,0.233,3734,0.364
SC_RRT_Basic,2399,1,0.015,2157.29,0.015,247,0.281
Dynamic_RRT_Basic,2400,1,0.065,2345.72,0.065,438,0.456
RRT_Basic,2401,1,0.019,2279.26,0.019,187,0.468
RRT_Connect_Basic,2402,1,0.008,2167.93,0.008,70,0.561
RRT_Star_Basic,2403,1,0.061,1967.38,8.596,3985,0.320
Informed_RRT_Star_Basic,2404,1,0.079,2419.19,0.257,3867,0.436
SC_RRT_Basic,2405,1,0.011,2039.34,0.011,208,0.330
Dynamic_RRT_Basic,2406,1,0.039,2439.22,0.039,344,0.432
RRT_Basic,2407,1,0.030,2273.92,0.030,240,0.528
RRT_Connect_Basic,2408,1,0.008,2194.95,0.008,69,0.674
RRT_Star_Basic,2409,1,0.055,1962.75,8.596,3940,0.331
Informed_RRT_Star_Basic,2410,1,0.043,2221.29,0.256,3829,0.371
SC_RRT_Basic,2411,1,0.009,1945.23,0.009,174,0.238
Dynamic_RRT_Basic,2412,1,0.011,2231.05,0.011,143,0.428
RRT_Basic,2413,1,0.036,2335.78,0.036,319,0.388
RRT_Connect_Basic,2414,1,0.007,2039.82,0.007,59,0.405
RRT_Star_Basic,2415,1,0.120,1959.78,8.160,3855,0.181
Informed_RRT_Star_Basic,2416,1,0.049,2378.09,0.259,3794,0.422
SC_RRT_Basic,2417,1,0.010,2087.11,0.010,186,0.253
Dynamic_RRT_Basic,2418,1,0.010,2252.84,0.010,130,0.471
RRT_Basic,2419,1,0.016,2090.55,0.016,144,0.432
RRT_Connect_Basic,2420,1,0.008,2136.13,0.008,70,0.541
RRT_Star_Basic,2421,1,0.146,1977.61,6.942,3659,0.330
Informed_RRT_Star_Basic,2422,1,0.061,2514.99,0.256,3852,0.398
SC_RRT_Basic,2423,1,0.010,1948.74,0.010,194,0.025
Dynamic_RRT_Basic,2424,1,0.035,2367.39,0.035,311,0.453
RRT_Basic,2425,1,0.043,2569.93,0.043,375,0.498
RRT_Connect_Basic,2426,1,0.019,2339.27,0.019,112,0.526
RRT_Star_Basic,2427,1,0.047,1951.11,6.857,3886,0.184
Informed_RRT_Star_Basic,2428,1,0.055,2297.69,0.256,3889,0.392
SC_RRT_Basic,2429,1,0.012,1943.73,0.012,200,0.168
Dynamic_RRT_Basic,2430,1,0.053,2448.84,0.054,468,0.486
RRT_Basic,2431,1,0.053,2388.23,0.053,453,0.482
RRT_Connect_Basic,2432,1,0.006,2021.40,0.006,57,0.374
RRT_Star_Basic,2433,1,0.763,1994.82,6.099,3520,0.310
Informed_RRT_Star_Basic,2434,1,0.062,2299.63,0.256,3805,0.403
SC_RRT_Basic,2435,1,0.016,2028.79,0.016,274,0.032
Dynamic_RRT_Basic,2436,1,0.016,2252.84,0.016,190,0.479
RRT_Basic,2437,1,0.017,2200.12,0.018,160,0.515
RRT_Connect_Basic,2438,1,0.008,2178.58,0.008,69,0.500
RRT_Star_Basic,2439,1,0.032,1968.74,8.739,3923,0.117
Informed_RRT_Star_Basic,2440,1,0.046,2158.76,0.248,3860,0.358
SC_RRT_Basic,2441,1,0.011,2048.53,0.011,219,0.360
Dynamic_RRT_Basic,2442,1,0.023,2207.47,0.023,211,0.416
RRT_Basic,2443,1,0.013,2196.89,0.013,131,0.439
RRT_Connect_Basic,2444,1,0.009,2323.46,0.009,78,0.549
RRT_Star_Basic,2445,1,0.268,1939.86,5.492,3697,0.164
Informed_RRT_Star_Basic,2446,1,0.041,2239.64,0.259,3823,0.423
SC_RRT_Basic,2447,1,0.014,2008.18,0.014,251,0.257
Dynamic_RRT_Basic,2448,1,0.038,2188.09,0.039,357,0.442
RRT_Basic,2449,1,0.019,2262.64,0.019,188,0.466
RRT_Connect_Basic,2450,1,0.007,2234.74,0.007,66,0.563
RRT_Star_Basic,2451,1,0.036,1956.03,9.260,3958,0.180
Informed_RRT_Star_Basic,2452,1,0.053,2288.05,0.253,3865,0.406
SC_RRT_Basic,2453,1,0.017,1942.53,0.017,237,0.008
Dynamic_RRT_Basic,2454,1,0.013,2291.03,0.013,146,0.388
RRT_Basic,2455,1,0.052,2447.32,0.053,494,0.444
RRT_Connect_Basic,2456,1,0.009,2177.72,0.009,66,0.511
RRT_Star_Basic,2457,1,0.064,1956.28,8.721,3873,0.132
Informed_RRT_Star_Basic,2458,1,0.055,2277.37,0.245,3719,0.389
SC_RRT_Basic,2459,1,0.008,1928.61,0.008,169,0.083
Dynamic_RRT_Basic,2460,1,0.021,2138.29,0.022,208,0.495
RRT_Basic,2461,1,0.022,2263.27,0.023,179,0.458
RRT_Connect_Basic,2462,1,0.006,2131.54,0.006,64,0.560
RRT_Star_Basic,2463,1,0.109,1955.61,7.985,3945,0.129
Informed_RRT_Star_Basic,2464,1,0.082,2267.95,0.249,3834,0.404
SC_RRT_Basic,2465,1,0.009,1946.98,0.009,166,0.202
Dynamic_RRT_Basic,2466,1,0.023,2329.21,0.023,228,0.435
RRT_Basic,2467,1,0.042,2349.11,0.043,396,0.518
RRT_Connect_Basic,2468,1,0.007,2036.67,0.007,59,0.402
RRT_Star_Basic,2469,1,0.121,1986.34,7.594,3726,0.357
Informed_RRT_Star_Basic,2470,1,0.063,2224.57,0.252,3852,0.363
SC_RRT_Basic,2471,1,0.017,1983.25,0.017,185,0.291
Dynamic_RRT_Basic,2472,1,0.060,2316.45,0.061,514,0.433
RRT_Basic,2473,1,0.026,2226.65,0.026,236,0.468
RRT_Connect_Basic,2474,1,0.008,2266.04,0.008,76,0.449
RRT_Star_Basic,2475,1,0.129,1973.01,7.332,3854,0.314
Informed_RRT_Star_Basic,2476,1,0.056,2246.64,0.260,3992,0.404
SC_RRT_Basic,2477,1,0.013,1968.83,0.013,210,0.018
Dynamic_RRT_Basic,2478,1,0.035,2138.29,0.035,266,0.491
RRT_Basic,2479,1,0.013,2171.38,0.013,123,0.398
RRT_Connect_Basic,2480,1,0.007,2116.92,0.007,64,0.406
RRT_Star_Basic,2481,1,0.026,1938.70,9.588,3898,0.178
Informed_RRT_Star_Basic,2482,1,0.046,2276.42,0.265,3896,0.438
SC_RRT_Basic,2483,1,0.009,1999.04,0.009,193,0.391
Dynamic_RRT_Basic,2484,1,0.037,2367.39,0.037,355,0.449
RRT_Basic,2485,1,0.014,2254.21,0.014,140,0.500
RRT_Connect_Basic,2486,1,0.005,2049.80,0.005,56,0.473
RRT_Star_Basic,2487,1,0.077,1952.29,6.460,3753,0.354
Informed_RRT_Star_Basic,2488,1,0.063,2339.33,0.252,3806,0.431
SC_RRT_Basic,2489,1,0.014,2070.89,0.014,245,0.072
Dynamic_RRT_Basic,2490,1,0.047,2289.84,0.047,423,0.464
RRT_Basic,2491,1,0.026,2558.29,0.026,236,0.436
RRT_Connect_Basic,2492,1,0.011,2166.25,0.011,80,0.495
RRT_Star_Basic,2493,1,0.079,1994.87,10.036,3899,0.330
Informed_RRT_Star_Basic,2494,1,0.046,2383.50,0.266,3928,0.464
SC_RRT_Basic,2495,1,0.012,2036.36,0.012,202,0.025
Dynamic_RRT_Basic,2496,1,0.009,2214.66,0.009,112,0.479
RRT_Basic,2497,1,0.016,2257.07,0.016,144,0.432
RRT_Connect_Basic,2498,1,0.007,2055.87,0.007,63,0.391
RRT_Star_Basic,2499,1,0.094,1953.24,9.200,3820,0.193
Informed_RRT_Star_Basic,2500,1,0.046,2282.45,0.252,3822,0.406
SC_RRT_Basic,2501,1,0.013,2001.21,0.013,245,0.026
Dynamic_RRT_Basic,2502,1,0.024,2176.47,0.025,260,0.463
RRT_Basic,2503,1,0.014,2354.94,0.014,133,0.492
RRT_Connect_Basic,2504,1,0.006,1993.16,0.006,59,0.388
RRT_Star_Basic,2505,1,0.092,1943.82,8.731,3894,0.315
Informed_RRT_Star_Basic,2506,1,0.051,2261.40,0.245,3821,0.405
SC_RRT_Basic,2507,1,0.010,1920.53,0.010,166,0.070
Dynamic_RRT_Basic,2508,1,0.017,2252.84,0.018,178,0.531
RRT_Basic,2509,1,0.015,2310.04,0.015,142,0.495
RRT_Connect_Basic,2510,1,0.007,2037.34,0.007,61,0.380
RRT_Star_Basic,2511,1,0.599,1968.44,6.503,3583,0.341
Informed_RRT_Star_Basic,2512,1,0.069,2363.52,0.251,3859,0.423
SC_RRT_Basic,2513,1,0.010,2028.04,0.010,202,0.024
Dynamic_RRT_Basic,2514,1,0.020,2481.94,0.020,213,0.471
RRT_Basic,2515,1,0.032,2481.08,0.032,300,0.470
RRT_Connect_Basic,2516,1,0.007,2170.40,0.007,70,0.522
RRT_Star_Basic,2517,1,0.084,1988.48,10.147,3837,0.362
Informed_RRT_Star_Basic,2518,1,0.067,2262.85,0.253,3825,0.415
SC_RRT_Basic,2519,1,0.009,1957.64,0.009,173,0.024
Dynamic_RRT_Basic,2520,1,0.026,2176.47,0.026,275,0.458
RRT_Basic,2521,1,0.017,2568.55,0.017,159,0.498
RRT_Connect_Basic,2522,1,0.005,2013.71,0.005,59,0.440
RRT_Star_Basic,2523,1,0.073,1980.08,9.526,3917,0.347
Informed_RRT_Star_Basic,2524,1,0.061,2528.10,0.237,3667,0.430
SC_RRT_Basic,2525,1,0.009,1963.71,0.009,183,0.025
Dynamic_RRT_Basic,2526,1,0.075,2664.62,0.075,588,0.461
RRT_Basic,2527,1,0.018,2285.69,0.018,166,0.502
RRT_Connect_Basic,2528,1,0.008,2160.97,0.008,71,0.620
RRT_Star_Basic,2529,1,0.072,1959.32,8.611,3859,0.330
Informed_RRT_Star_Basic,2530,1,0.173,2393.50,0.248,3735,0.374
SC_RRT_Basic,2531,1,0.010,1980.92,0.010,198,0.226
Dynamic_RRT_Basic,2532,1,0.020,2252.84,0.020,220,0.393
RRT_Basic,2533,1,0.057,2357.67,0.057,543,0.509
RRT_Connect_Basic,2534,1,0.008,2104.98,0.008,65,0.502
RRT_Star_Basic,2535,1,0.087,2001.87,9.284,3774,0.238
Informed_RRT_Star_Basic,2536,1,0.077,2379.59,0.242,3719,0.397
SC_RRT_Basic,2537,1,0.008,1958.40,0.008,162,0.018
Dynamic_RRT_Basic,2538,1,0.019,2252.84,0.019,213,0.506
RRT_Basic,2539,1,0.015,2342.49,0.015,166,0.459
RRT_Connect_Basic,2540,1,0.007,2185.57,0.007,72,0.516
RRT_Star_Basic,2541,1,0.056,1993.34,9.637,3937,0.324
Informed_RRT_Star_Basic,2542,1,0.034,2266.75,0.261,3854,0.407
SC_RRT_Basic,2543,1,0.009,1952.05,0.009,169,0.022
Dynamic_RRT_Basic,2544,1,0.056,2397.99,0.056,504,0.499
RRT_Basic,2545,1,0.043,2354.45,0.043,418,0.453
RRT_Connect_Basic,2546,1,0.006,2068.71,0.006,58,0.450
RRT_Star_Basic,2547,1,0.124,2032.00,11.885,3864,0.393
Informed_RRT_Star_Basic,2548,1,0.103,2435.54,0.254,3827,0.396
SC_RRT_Basic,2549,1,0.013,2009.51,0.013,243,0.377
Dynamic_RRT_Basic,2550,1,0.038,2405.58,0.038,354,0.457
RRT_Basic,2551,1,0.027,2365.50,0.027,247,0.465
RRT_Connect_Basic,2552,1,0.009,2379.83,0.009,88,0.555
RRT_Star_Basic,2553,1,0.099,2042.72,4.321,2727,0.236
Informed_RRT_Star_Basic,2554,1,0.048,2334.39,0.257,3931,0.409
SC_RRT_Basic,2555,1,0.010,1980.80,0.010,206,0.231
Dynamic_RRT_Basic,2556,1,0.017,2405.58,0.017,174,0.444
RRT_Basic,2557,1,0.059,2244.63,0.059,586,0.448
RRT_Connect_Basic,2558,1,0.005,2142.69,0.005,61,0.440
RRT_Star_Basic,2559,1,0.034,1967.77,9.352,3964,0.335
Informed_RRT_Star_Basic,2560,1,0.041,2072.78,0.253,3879,0.354
SC_RRT_Basic,2561,1,0.011,1954.47,0.011,190,0.021
Dynamic_RRT_Basic,2562,1,0.067,2324.51,0.067,550,0.484
RRT_Basic,2563,1,0.013,2270.71,0.013,131,0.452
RRT_Connect_Basic,2564,1,0.006,2066.37,0.006,62,0.468
RRT_Star_Basic,2565,1,0.111,1987.10,9.352,3811,0.335
Informed_RRT_Star_Basic,2566,1,0.045,2273.45,0.246,3789,0.400
SC_RRT_Basic,2567,1,0.013,1958.09,0.013,248,0.042
Dynamic_RRT_Basic,2568,1,0.044,2367.39,0.044,395,0.476
RRT_Basic,2569,1,0.043,2421.67,0.043,427,0.460
RRT_Connect_Basic,2570,1,0.006,2084.27,0.006,61,0.403
RRT_Star_Basic,2571,1,0.162,1968.43,7.986,3799,0.342
Informed_RRT_Star_Basic,2572,1,0.061,2357.28,0.259,3866,0.419
SC_RRT_Basic,2573,1,0.024,1974.51,0.024,273,0.042
Dynamic_RRT_Basic,2574,1,0.041,2443.76,0.042,387,0.461
RRT_Basic,2575,1,0.020,2182.01,0.020,195,0.454
RRT_Connect_Basic,2576,1,0.009,2090.67,0.009,71,0.520
RRT_Star_Basic,2577,1,0.239,1951.35,7.240,3674,0.321
Informed_RRT_Star_Basic,2578,1,0.054,2284.68,0.268,3815,0.440
SC_RRT_Basic,2579,1,0.011,2043.56,0.011,187,0.250
Dynamic_RRT_Basic,2580,1,0.027,2061.92,0.028,265,0.448
RRT_Basic,2581,1,0.033,2520.38,0.033,311,0.528
RRT_Connect_Basic,2582,1,0.007,2128.67,0.007,61,0.479
RRT_Star_Basic,2583,1,0.186,1966.63,7.392,3683,0.305
Informed_RRT_Star_Basic,2584,1,0.055,2312.10,0.264,3772,0.391
SC_RRT_Basic,2585,1,0.013,1968.83,0.013,191,0.284
Dynamic_RRT_Basic,2586,1,0.046,2252.84,0.046,377,0.495
RRT_Basic,2587,1,0.090,2552.41,0.090,839,0.477
RRT_Connect_Basic,2588,1,0.007,2197.98,0.007,71,0.548
RRT_Star_Basic,2589,1,0.038,1943.09,8.625,3820,0.334
Informed_RRT_Star_Basic,2590,1,0.065,2227.73,0.258,3832,0.419
SC_RRT_Basic,2591,1,0.011,1938.20,0.011,195,0.186
Dynamic_RRT_Basic,2592,1,0.018,2252.84,0.019,204,0.412
RRT_Basic,2593,1,0.031,2193.66,0.031,255,0.444
RRT_Connect_Basic,2594,1,0.006,2032.82,0.006,57,0.443
RRT_Star_Basic,2595,1,0.125,1989.55,7.392,3860,0.319
Informed_RRT_Star_Basic,2596,1,0.051,2345.16,0.244,3815,0.417
SC_RRT_Basic,2597,1,0.010,2026.65,0.010,171,0.211
Dynamic_RRT_Basic,2598,1,0.018,2176.47,0.018,193,0.422
RRT_Basic,2599,1,0.046,2456.80,0.046,420,0.496
